userID,itemID,interaction
404,1265,False
405,116977,True
405,256040,False
405,49519,False
405,40185,False
405,41479,False
406,11072,True
406,14623,False
406,13405,False
406,9893,False
406,3179,False
407,9781,True
407,2755,False
407,5723,False
407,44009,False
407,14799,False
408,153397,True
408,335,False
408,168259,False
408,8373,False
408,36739,False
409,18840,True
409,2105,False
409,12144,False
409,10535,False
409,12596,False
410,473,True
410,171274,False
410,2370,False
410,318040,False
410,14290,False
411,1667,True
411,84318,False
411,110415,False
411,15489,False
411,16232,False
412,176,True
412,226857,False
412,3093,False
412,43959,False
412,9526,False
413,57158,True
413,11186,False
413,17043,False
413,256924,False
413,598,False
414,1667,True
414,10333,False
414,13064,False
414,11260,False
414,20065,False
415,274479,True
415,2610,False
415,47686,False
415,11817,False
415,13689,False
416,23168,True
416,10219,False
416,694,False
416,9268,False
416,256962,False
417,328111,True
417,296098,False
417,8961,False
417,76341,False
417,209451,False
418,17995,True
418,11072,False
418,265208,False
418,296943,False
418,539,False
419,36696,True
419,146233,False
419,8848,False
419,109513,False
419,1378,False
420,109491,True
420,9916,False
420,693,False
420,246403,False
420,173,False
421,328111,True
421,470,False
421,7547,False
421,12106,False
421,329,False
422,31668,True
422,2105,False
422,11827,False
422,72113,False
422,72976,False
423,44896,True
423,21345,False
423,55347,False
423,95755,False
423,25212,False
424,13007,True
424,3638,False
424,526,False
424,192141,False
424,68818,False
425,67675,True
425,47502,False
425,36811,False
425,25186,False
425,248,False
426,174362,True
426,27205,False
426,10200,False
426,32823,False
426,29963,False
427,105864,True
427,10781,False
427,8818,False
427,12437,False
427,4347,False
428,33157,True
428,1430,False
428,87421,False
428,24266,False
428,37834,False
429,322443,True
429,9665,False
429,1948,False
429,8413,False
429,21494,False
430,127560,True
430,12271,False
430,84329,False
430,9311,False
430,10028,False
431,181330,True
431,41830,False
431,9282,False
431,364083,False
431,9344,False
432,14574,True
432,109421,False
432,72913,False
432,10133,False
432,4836,False
433,34086,True
433,41144,False
433,21301,False
433,189711,False
433,43931,False
434,60309,True
434,80304,False
434,228161,False
434,75780,False
434,10987,False
435,49519,True
435,11258,False
435,203801,False
435,9583,False
435,8355,False
436,1452,True
436,5137,False
436,10428,False
436,14324,False
436,9991,False
437,26618,True
437,766,False
437,38321,False
437,22908,False
437,9361,False
438,252512,True
438,202575,False
438,20360,False
438,157841,False
438,11600,False
439,136835,True
439,393,False
439,4599,False
439,464,False
439,2069,False
440,322443,True
440,22881,False
440,11375,False
440,389425,False
440,235271,False
441,5769,True
441,36647,False
441,24961,False
441,362765,False
441,23730,False
442,74,True
442,171274,False
442,2157,False
442,23827,False
442,308467,False
443,8077,True
443,22825,False
443,12106,False
443,36970,False
443,309919,False
444,28089,True
444,96721,False
444,1548,False
444,12079,False
444,576,False
445,8584,True
445,9441,False
445,302699,False
445,12162,False
445,322745,False
446,46138,True
446,9036,False
446,14608,False
446,9342,False
446,8872,False
447,5902,True
447,597,False
447,4911,False
447,8874,False
447,215,False
448,76726,True
448,9950,False
448,18602,False
448,2359,False
448,25209,False
449,9447,True
449,18777,False
449,11658,False
449,14844,False
449,88751,False
450,6538,True
450,299687,False
450,198184,False
450,107846,False
450,6639,False
451,14275,True
451,10336,False
451,94072,False
451,153,False
451,9469,False
452,43839,True
452,26486,False
452,10603,False
452,11132,False
452,18065,False
453,38415,True
453,16619,False
453,17610,False
453,12247,False
453,37498,False
454,18840,True
454,12138,False
454,387,False
454,31163,False
454,10167,False
455,18840,True
455,5353,False
455,100241,False
455,542,False
455,36593,False
456,73191,True
456,55301,False
456,9535,False
456,10998,False
456,10028,False
457,45138,True
457,288,False
457,10368,False
457,179,False
457,39895,False
458,335,True
458,10894,False
458,1833,False
458,2067,False
458,9877,False
459,300671,True
459,13515,False
459,14902,False
459,658,False
459,11876,False
460,927,True
460,16653,False
460,64639,False
460,214,False
460,12142,False
461,12228,True
461,16619,False
461,11153,False
461,16186,False
461,20694,False
462,34851,True
462,200,False
462,49047,False
462,9647,False
462,646,False
463,11661,True
463,16320,False
463,49524,False
463,22,False
463,69270,False
464,9459,True
464,6415,False
464,1537,False
464,10016,False
464,16428,False
465,9358,True
465,38031,False
465,11191,False
465,1597,False
465,1493,False
466,76492,True
466,243938,False
466,153397,False
466,19187,False
466,39303,False
467,78698,True
467,195589,False
467,36643,False
467,241254,False
467,4421,False
468,80468,True
468,58233,False
468,629,False
468,66767,False
468,64720,False
469,44896,True
469,257344,False
469,5759,False
469,9836,False
469,9339,False
470,140823,True
470,188166,False
470,9819,False
470,12658,False
470,433715,False
471,71552,True
471,6038,False
471,10877,False
471,62116,False
471,10710,False
472,109451,True
472,1637,False
472,70687,False
472,10741,False
472,26268,False
473,322443,True
473,15049,False
473,2253,False
473,6947,False
473,10061,False
474,663,True
474,113406,False
474,11015,False
474,13279,False
474,36095,False
475,429,True
475,20156,False
475,1581,False
475,244534,False
475,281230,False
476,979,True
476,8060,False
476,223485,False
476,421,False
476,11072,False
477,14729,True
477,9100,False
477,540,False
477,25704,False
477,46415,False
478,335,True
478,10331,False
478,11644,False
478,13700,False
478,12410,False
479,576,True
479,380733,False
479,35688,False
479,33676,False
479,157847,False
480,21345,True
480,674,False
480,11598,False
480,14022,False
480,4967,False
481,30867,True
481,12634,False
481,702,False
481,52520,False
481,62211,False
482,1430,True
482,343795,False
482,9042,False
482,334527,False
482,18900,False
483,62211,True
483,245700,False
483,44896,False
483,31867,False
483,364083,False
484,3089,True
484,17710,False
484,11357,False
484,39141,False
484,51130,False
485,943,True
485,6073,False
485,17334,False
485,41436,False
485,8285,False
486,429,True
486,29996,False
486,1282,False
486,167,False
486,165864,False
487,73935,True
487,313922,False
487,158015,False
487,30979,False
487,10198,False
488,44853,True
488,1590,False
488,264644,False
488,268917,False
488,59859,False
489,11876,True
489,34592,False
489,9615,False
489,13982,False
489,21208,False
490,9023,True
490,78394,False
490,41210,False
490,12429,False
490,356483,False
491,47452,True
491,11452,False
491,226458,False
491,232672,False
491,2196,False
492,254473,True
492,365222,False
492,153795,False
492,64690,False
492,13807,False
493,18840,True
493,10179,False
493,2069,False
493,11351,False
493,14736,False
494,22267,True
494,770,False
494,7445,False
494,11678,False
494,4257,False
495,14902,True
495,157,False
495,45324,False
495,6466,False
495,11969,False
496,367551,True
496,28355,False
496,96534,False
496,132316,False
496,10320,False
497,367551,True
497,10947,False
497,329833,False
497,11129,False
497,27723,False
498,181330,True
498,795,False
498,979,False
498,10333,False
498,114150,False
499,1722,True
499,582,False
499,10050,False
499,417859,False
499,2080,False
